
-----------------------------------------------------------------------------
	######## CHOSEN CSMA TECHNIQUE IS : ONE PERSISTENT METHOD ########
-----------------------------------------------------------------------------


24/09/2021 20:40:25 CHANNEL has been initialised

24/09/2021 20:40:25 SENDER-1 starts sending data to RECEIVER1
24/09/2021 20:40:25 SENDER-2 starts sending data to RECEIVER2
24/09/2021 20:40:25 SENDER-3 starts sending data to RECEIVER3
24/09/2021 20:45:23 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:23 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:23 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:23 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:23 SENDER-6    ||  PACKET 1 SENT TO CHANNEL
24/09/2021 20:45:23 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:23 SENDER-8    ||  WAITING
24/09/2021 20:45:23 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:23 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:23 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:23 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:23 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:23 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:23 SENDER-7    ||  FOUND CHANNEL BUSY

24/09/2021 20:45:23 RECEIVER-9  ||  PACKET RECEIVED

24/09/2021 20:45:23 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:23 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:24 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:24 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:24 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:24 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:24 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:24 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:24 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:24 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:24 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:24 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:24 SENDER-5    ||  FOUND CHANNEL BUSY

24/09/2021 20:45:24 RECEIVER-6  ||  PACKET RECEIVED

24/09/2021 20:45:24 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:24 SENDER-7    ||  WAITING
24/09/2021 20:45:24 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:24 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:24 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:24 SENDER-7    ||  WAITING
24/09/2021 20:45:24 SENDER-8    ||  WAITING
24/09/2021 20:45:24 SENDER-9    ||  WAITING
24/09/2021 20:45:25 SENDER-2    ||  WAITING
24/09/2021 20:45:25 SENDER-5    ||  WAITING
24/09/2021 20:45:25 SENDER-3    ||  WAITING
24/09/2021 20:45:25 SENDER-4    ||  WAITING
24/09/2021 20:45:25 SENDER-7    ||  WAITING
24/09/2021 20:45:25 SENDER-8    ||  WAITING
24/09/2021 20:45:25 SENDER-1    ||  PACKET 1 SENT TO CHANNEL
24/09/2021 20:45:25 SENDER-6    ||  WAITING
24/09/2021 20:45:25 SENDER-9    ||  WAITING
24/09/2021 20:45:25 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:25 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:25 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:25 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:25 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:25 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:25 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:25 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:25 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:25 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:25 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:25 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:25 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:25 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:25 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:25 SENDER-9    ||  FOUND CHANNEL BUSY

24/09/2021 20:45:26 RECEIVER-1  ||  PACKET RECEIVED

24/09/2021 20:45:26 SENDER-1    ||  WAITING
24/09/2021 20:45:26 SENDER-5    ||  WAITING
24/09/2021 20:45:26 SENDER-2    ||  WAITING
24/09/2021 20:45:26 SENDER-3    ||  WAITING
24/09/2021 20:45:26 SENDER-4    ||  WAITING
24/09/2021 20:45:26 SENDER-8    ||  WAITING
24/09/2021 20:45:26 SENDER-7    ||  WAITING
24/09/2021 20:45:26 SENDER-6    ||  WAITING
24/09/2021 20:45:26 SENDER-1    ||  WAITING
24/09/2021 20:45:26 SENDER-9    ||  WAITING
24/09/2021 20:45:26 SENDER-2    ||  WAITING
24/09/2021 20:45:26 SENDER-5    ||  PACKET 1 SENT TO CHANNEL
24/09/2021 20:45:26 SENDER-3    ||  WAITING
24/09/2021 20:45:26 SENDER-4    ||  WAITING
24/09/2021 20:45:26 SENDER-8    ||  WAITING
24/09/2021 20:45:26 SENDER-7    ||  COLLISION OCCURED
24/09/2021 20:45:26 SENDER-6    ||  WAITING
24/09/2021 20:45:26 SENDER-1    ||  WAITING
24/09/2021 20:45:26 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:26 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:26 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:26 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:26 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:26 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:26 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:26 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:27 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:27 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:27 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:27 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:27 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:27 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:27 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:27 SENDER-1    ||  FOUND CHANNEL BUSY

24/09/2021 20:45:27 RECEIVER-5  ||  PACKET RECEIVED

24/09/2021 20:45:27 SENDER-5    ||  WAITING
24/09/2021 20:45:27 SENDER-9    ||  WAITING
24/09/2021 20:45:27 SENDER-7    ||  PACKET 1 SENT TO CHANNEL
24/09/2021 20:45:27 SENDER-2    ||  COLLISION OCCURED
24/09/2021 20:45:27 SENDER-3    ||  WAITING
24/09/2021 20:45:27 SENDER-4    ||  WAITING
24/09/2021 20:45:27 SENDER-8    ||  WAITING
24/09/2021 20:45:27 SENDER-5    ||  WAITING
24/09/2021 20:45:27 SENDER-2    ||  WAITING
24/09/2021 20:45:28 SENDER-1    ||  WAITING
24/09/2021 20:45:28 SENDER-6    ||  WAITING
24/09/2021 20:45:28 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:28 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:28 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:28 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:28 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:28 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:28 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:28 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:28 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:28 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:28 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:28 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:28 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:28 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:28 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:28 SENDER-5    ||  FOUND CHANNEL BUSY

24/09/2021 20:45:28 RECEIVER-7  ||  PACKET RECEIVED

24/09/2021 20:45:28 SENDER-7    ||  WAITING
24/09/2021 20:45:29 SENDER-9    ||  WAITING
24/09/2021 20:45:29 SENDER-3    ||  WAITING
24/09/2021 20:45:29 SENDER-4    ||  WAITING
24/09/2021 20:45:29 SENDER-7    ||  WAITING
24/09/2021 20:45:29 SENDER-8    ||  PACKET 1 SENT TO CHANNEL
24/09/2021 20:45:29 SENDER-1    ||  WAITING
24/09/2021 20:45:29 SENDER-2    ||  WAITING
24/09/2021 20:45:29 SENDER-6    ||  WAITING
24/09/2021 20:45:29 SENDER-5    ||  WAITING
24/09/2021 20:45:29 SENDER-9    ||  WAITING
24/09/2021 20:45:29 SENDER-3    ||  PACKET 1 SENT TO CHANNEL
24/09/2021 20:45:29 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:29 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:29 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:29 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:29 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:29 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:29 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:29 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:29 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:30 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:30 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:30 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:30 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:30 SENDER-9    ||  FOUND CHANNEL BUSY

24/09/2021 20:45:30 RECEIVER-8  ||  PACKET RECEIVED

24/09/2021 20:45:30 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:30 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:30 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:30 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:30 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:30 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:30 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:30 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:30 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:30 SENDER-8    ||  FOUND CHANNEL BUSY

24/09/2021 20:45:30 RECEIVER-3  ||  PACKET RECEIVED

24/09/2021 20:45:30 SENDER-4    ||  WAITING
24/09/2021 20:45:31 SENDER-7    ||  WAITING
24/09/2021 20:45:31 SENDER-5    ||  WAITING
24/09/2021 20:45:31 SENDER-6    ||  WAITING
24/09/2021 20:45:31 SENDER-2    ||  WAITING
24/09/2021 20:45:31 SENDER-1    ||  WAITING
24/09/2021 20:45:31 SENDER-3    ||  WAITING
24/09/2021 20:45:31 SENDER-9    ||  PACKET 2 SENT TO CHANNEL
24/09/2021 20:45:31 SENDER-4    ||  WAITING
24/09/2021 20:45:31 SENDER-7    ||  WAITING
24/09/2021 20:45:31 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:31 SENDER-6    ||  WAITING
24/09/2021 20:45:31 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:31 SENDER-1    ||  WAITING
24/09/2021 20:45:31 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:31 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:31 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:31 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:31 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:31 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:31 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:31 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:31 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:31 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:32 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:32 SENDER-7    ||  FOUND CHANNEL BUSY

24/09/2021 20:45:32 RECEIVER-9  ||  PACKET RECEIVED

24/09/2021 20:45:32 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:32 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:32 SENDER-9    ||  PACKET 3 SENT TO CHANNEL
24/09/2021 20:45:32 SENDER-5    ||  WAITING
24/09/2021 20:45:32 SENDER-2    ||  WAITING
24/09/2021 20:45:32 SENDER-3    ||  WAITING
24/09/2021 20:45:32 SENDER-8    ||  WAITING
24/09/2021 20:45:32 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:32 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:32 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:32 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:32 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:32 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:32 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:32 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:33 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:33 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:33 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:33 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:33 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:33 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:33 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:33 SENDER-8    ||  FOUND CHANNEL BUSY

24/09/2021 20:45:33 RECEIVER-9  ||  PACKET RECEIVED

24/09/2021 20:45:33 SENDER-9    ||  WAITING
24/09/2021 20:45:33 SENDER-4    ||  WAITING
24/09/2021 20:45:33 SENDER-7    ||  WAITING
24/09/2021 20:45:33 SENDER-5    ||  WAITING
24/09/2021 20:45:33 SENDER-6    ||  PACKET 2 SENT TO CHANNEL
24/09/2021 20:45:33 SENDER-1    ||  WAITING
24/09/2021 20:45:33 SENDER-3    ||  WAITING
24/09/2021 20:45:33 SENDER-2    ||  WAITING
24/09/2021 20:45:33 SENDER-9    ||  WAITING
24/09/2021 20:45:33 SENDER-8    ||  WAITING
24/09/2021 20:45:33 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:33 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:33 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:33 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:33 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:33 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:33 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:33 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:34 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:34 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:34 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:34 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:34 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:34 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:34 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:34 SENDER-8    ||  FOUND CHANNEL BUSY

24/09/2021 20:45:34 RECEIVER-6  ||  PACKET RECEIVED

24/09/2021 20:45:34 SENDER-6    ||  WAITING
24/09/2021 20:45:34 SENDER-7    ||  PACKET 2 SENT TO CHANNEL
24/09/2021 20:45:34 SENDER-4    ||  WAITING
24/09/2021 20:45:34 SENDER-5    ||  WAITING
24/09/2021 20:45:34 SENDER-1    ||  WAITING
24/09/2021 20:45:34 SENDER-3    ||  COLLISION OCCURED
24/09/2021 20:45:34 SENDER-2    ||  WAITING
24/09/2021 20:45:34 SENDER-9    ||  WAITING
24/09/2021 20:45:34 SENDER-8    ||  WAITING
24/09/2021 20:45:34 SENDER-6    ||  WAITING
24/09/2021 20:45:34 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:35 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:35 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:35 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:35 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:35 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:35 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:35 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:35 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:35 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:35 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:35 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:35 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:35 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:35 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:35 SENDER-6    ||  FOUND CHANNEL BUSY

24/09/2021 20:45:35 RECEIVER-7  ||  PACKET RECEIVED

24/09/2021 20:45:35 SENDER-7    ||  WAITING
24/09/2021 20:45:36 SENDER-3    ||  WAITING
24/09/2021 20:45:36 SENDER-4    ||  WAITING
24/09/2021 20:45:36 SENDER-5    ||  WAITING
24/09/2021 20:45:36 SENDER-1    ||  WAITING
24/09/2021 20:45:36 SENDER-2    ||  WAITING
24/09/2021 20:45:36 SENDER-7    ||  WAITING
24/09/2021 20:45:36 SENDER-8    ||  WAITING
24/09/2021 20:45:36 SENDER-6    ||  PACKET 3 SENT TO CHANNEL
24/09/2021 20:45:36 SENDER-9    ||  WAITING
24/09/2021 20:45:36 SENDER-3    ||  WAITING
24/09/2021 20:45:36 SENDER-4    ||  WAITING
24/09/2021 20:45:36 SENDER-5    ||  WAITING
24/09/2021 20:45:36 SENDER-1    ||  WAITING
24/09/2021 20:45:36 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:36 SENDER-7    ||  WAITING
24/09/2021 20:45:36 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:36 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:36 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:36 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:36 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:36 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:36 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:36 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:37 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:37 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:37 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:37 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:37 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:37 SENDER-4    ||  FOUND CHANNEL BUSY

24/09/2021 20:45:37 RECEIVER-6  ||  PACKET RECEIVED

24/09/2021 20:45:37 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:37 SENDER-6    ||  WAITING
24/09/2021 20:45:37 SENDER-2    ||  WAITING
24/09/2021 20:45:37 SENDER-8    ||  WAITING
24/09/2021 20:45:37 SENDER-9    ||  WAITING
24/09/2021 20:45:37 SENDER-6    ||  WAITING
24/09/2021 20:45:37 SENDER-3    ||  WAITING
24/09/2021 20:45:37 SENDER-1    ||  WAITING
24/09/2021 20:45:37 SENDER-2    ||  WAITING
24/09/2021 20:45:37 SENDER-4    ||  WAITING
24/09/2021 20:45:37 SENDER-5    ||  WAITING
24/09/2021 20:45:37 SENDER-7    ||  PACKET 3 SENT TO CHANNEL
24/09/2021 20:45:37 SENDER-8    ||  WAITING
24/09/2021 20:45:37 SENDER-9    ||  WAITING
24/09/2021 20:45:37 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:37 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:37 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:37 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:37 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:37 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:38 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:38 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:38 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:38 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:38 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:38 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:38 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:38 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:38 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:38 SENDER-9    ||  FOUND CHANNEL BUSY

24/09/2021 20:45:38 RECEIVER-7  ||  PACKET RECEIVED

24/09/2021 20:45:38 SENDER-7    ||  WAITING
24/09/2021 20:45:38 SENDER-6    ||  WAITING
24/09/2021 20:45:38 SENDER-3    ||  WAITING
24/09/2021 20:45:38 SENDER-2    ||  WAITING
24/09/2021 20:45:38 SENDER-1    ||  WAITING
24/09/2021 20:45:38 SENDER-5    ||  WAITING
24/09/2021 20:45:38 SENDER-4    ||  WAITING
24/09/2021 20:45:39 SENDER-8    ||  WAITING
24/09/2021 20:45:39 SENDER-9    ||  WAITING
24/09/2021 20:45:39 SENDER-7    ||  WAITING
24/09/2021 20:45:39 SENDER-6    ||  WAITING
24/09/2021 20:45:39 SENDER-3    ||  WAITING
24/09/2021 20:45:39 SENDER-5    ||  WAITING
24/09/2021 20:45:39 SENDER-2    ||  WAITING
24/09/2021 20:45:39 SENDER-1    ||  WAITING
24/09/2021 20:45:39 SENDER-4    ||  WAITING
24/09/2021 20:45:39 SENDER-8    ||  WAITING
24/09/2021 20:45:39 SENDER-9    ||  WAITING
24/09/2021 20:45:39 SENDER-7    ||  PACKET 4 SENT TO CHANNEL
24/09/2021 20:45:39 SENDER-6    ||  WAITING
24/09/2021 20:45:39 SENDER-3    ||  WAITING
24/09/2021 20:45:39 SENDER-2    ||  WAITING
24/09/2021 20:45:39 SENDER-1    ||  WAITING
24/09/2021 20:45:39 SENDER-5    ||  WAITING
24/09/2021 20:45:39 SENDER-4    ||  PACKET 1 SENT TO CHANNEL
24/09/2021 20:45:39 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:39 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:39 SENDER-6    ||  WAITING
24/09/2021 20:45:39 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:39 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:39 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:39 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:39 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:40 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:40 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:40 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:40 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:40 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:40 SENDER-5    ||  FOUND CHANNEL BUSY

24/09/2021 20:45:40 RECEIVER-7  ||  PACKET RECEIVED

24/09/2021 20:45:40 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:40 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:40 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:40 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:40 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:40 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:40 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:40 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:40 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:40 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:41 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:41 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:45:41 SENDER-9    ||  FOUND CHANNEL BUSY

24/09/2021 20:45:41 RECEIVER-4  ||  PACKET RECEIVED

24/09/2021 20:45:41 SENDER-4    ||  WAITING
24/09/2021 20:45:41 SENDER-3    ||  WAITING
24/09/2021 20:45:41 SENDER-2    ||  WAITING
24/09/2021 20:45:41 SENDER-1    ||  WAITING
24/09/2021 20:45:41 SENDER-5    ||  WAITING
24/09/2021 20:45:41 SENDER-4    ||  WAITING
24/09/2021 20:45:41 SENDER-6    ||  WAITING
24/09/2021 20:45:41 SENDER-3    ||  WAITING
24/09/2021 20:45:41 SENDER-7    ||  WAITING
24/09/2021 20:45:41 SENDER-2    ||  WAITING
24/09/2021 20:45:41 SENDER-1    ||  WAITING
24/09/2021 20:45:41 SENDER-5    ||  WAITING
24/09/2021 20:45:41 SENDER-8    ||  WAITING
24/09/2021 20:45:41 SENDER-9    ||  WAITING
24/09/2021 20:45:41 SENDER-4    ||  WAITING
